id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
1968,853,872.0,899231,-166,100,788,65,140,51343.0,126.0,1350,não,Sim,40.0,77.04708189892624,0.7808,0.4259,0.2857,0.0074,0.2083,1.0,-0.0584724841058043,-0.0584724841058043,1.0,2.8921,1.0,2.1461,0.7143,-0.1385,0.9999,95,False,False,False,False,Não,True,Não
1969,1190,1219.0,909972,909953,100,588,99,56,63194.0,126.0,1360,Sim,Não,70.0,71.28672323704184,0.2094,0.4779,0.4857,0.0258,0.2385,0.7108,0.17423751281607708,0.3329216800165793,1.0,2.7694,1.5441,1.7076,0.5143,-0.1543,0.9994,96,False,1,False,False,Não,False,Não
1970,899,904.0,7047365,949669,100,-206,11,11,6302.0,111.0,1692,Sim,Não,70.0,68.96953209745354,0.6259,0.2159,1.0,0.0073,0.9091,1.0,0.17806701668425856,0.17806701668425856,0.5,1.8062,1.0,1.0414,0.0,-0.2465,0.1696,84,False,False,False,False,não,True,Não
1971,13,21.0,11831721,1566638,100,67,14,17,6235.0,111.0,-214,sim,Não,70.0,70.3882855513235,0.0291,0.2427,0.5294,0.0054,0.6429,1.0,-0.882116590399284,-0.882116590399284,1.0,1.8261,0.9542,1.2305,0.4706,-0.2236,0.2699,850,False,False,False,False,Não,False,Sim
1972,39,216.0,1133715,1133734,100,-206,256,117,648910.0,119.0,1358,Não,Sim,40.0,88.65785112012377,0.0575,0.3514,0.4097,0.1303,0.6223,0.5245,0.1967702329589283,1.1967702329589283,0.0,3.7943,2.248,1.8261,-0.5903,-0.1935,1.0,1105,False,False,True,False,Não,False,Não
1973,57,-186.0,2312033,2312039,100,155,24,24,15896.0,103.0,1356,Sim,Não,70.0,79.33307979494836,0.1727,0.4195,0.8235,0.0096,0.6191,0.9583,0.5739883515195356,0.9198293694294932,1.0,2.1931,1.1139,1.3222,0.1765,-0.2428,0.3945,84,False,True,False,False,Não,False,Não
1974,626,643.0,1974176,1974206,100,-206,38,25,,148.0,1690,sim,não,70.0,88.31371337695349,0.758,0.4626,0.88,0.0095,0.4444,0.88,-0.005612626933769225,-0.005612626933769225,1.0,2.3263,1.2041,1.3424,0.12,-0.011,0.5461,109,False,False,False,False,não,False,Sim
1975,586,597.0,745366,745380,100,39,10,7,3894.0,149.0,1356,Sim,Não,50.0,106.64673659972792,0.7406,0.3536,0.8182,0.0066,0.9,1.0,-0.11655553592666575,-0.11655553592666575,0.0,1.5911,0.9542,0.8451,-0.1818,-0.0367,0.2051,114,False,False,False,True,Não,False,Não
1976,13,28.0,1388373,-166,100,140,17,15,14536.0,123.0,1687,sim,Não,80.0,79.8214022019044,0.0188,0.2143,0.5333,0.0089,0.8824,1.0,0.33723381599580404,0.33723381599580404,1.0,2.1461,1.1761,1.1761,0.4667,-0.1747,0.3285,55,False,False,False,False,não,True,Não
1977,1061,1067.0,966898,966930,100,142,11,11,16101.0,127.0,1353,Não,Sim,40.0,65.82975263906037,0.6206,0.2,1.0,0.0059,0.9091,0.9091,0.0077360372169817115,0.08846691753339986,0.5,2.1553,1.0,1.0,0.0,-0.1875,0.3068,84,False,False,False,False,Não,False,Sim
1978,1333,1347.0,1658945,1658959,100,144,-229,27,18238.0,127.0,1364,Não,sim,40.0,78.62970584534474,0.0325,0.4055,0.2692,0.0103,0.6522,0.9714,-0.23186330034708272,-0.23186330034708272,1.0,2.1553,1.1461,1.4314,0.7308,-0.0797,0.5096,1176,False,False,False,False,Não,False,Sim
1979,41,-186.0,24914214,2497138,100,3228,280,137,343029.0,126.0,1358,Não,sim,40.0,98.79090760245002,0.3348,0.388,0.9591,0.0978,0.5345,0.5341,0.12211568613736053,1.1221156861373605,0.0,3.5228,2.1271,1.6721,-0.0409,-0.1906,1.0,39,False,False,True,False,Não,False,Não
1980,39,212.0,862475,-166,100,16759,794,495,2020624.0,126.0,-214,não,Sim,40.0,90.86742622509482,0.0529,0.5398,0.9643,0.1229,0.2179,0.4404,-0.2914970203623858,0.7085029796376142,1.0,4.2167,2.238,2.3385,0.0357,-0.0843,1.0,27,False,False,True,False,Não,False,Não
1981,1164,1173.0,2077064,2077074,100,-206,20,10,9208.0,127.0,1353,Sim,não,69.0,73.53966779847333,0.2887,0.5125,0.625,0.0118,0.8,0.9,-0.41388544943667915,-0.41388544943667915,0.0,1.9243,1.2041,0.9542,-0.375,-0.1147,0.2288,102,False,False,False,False,Não,False,Sim
1982,-11,322.0,589740,589752,100,68,14,10,8808.0,141.0,1352,Não,Sim,40.0,76.95963607460764,0.3794,0.2444,0.9,0.0074,0.7143,1.0,0.07462147699944495,0.18666703399947812,0.0,1.8325,1.0,0.9542,-0.1,-0.0236,0.1954,114,False,False,False,0,não,True,Não
1983,1900,216.0,1679793,1679864,100,6882,275,134,723207.0,124.0,1358,não,sim,-154.0,87.75014105781499,0.0604,0.41,0.3829,0.1289,0.6364,0.5116,0.2587180417148276,1.2587180417148276,0.0,3.8377,2.243,1.8261,-0.6171,-0.1953,1.0,1232,False,False,True,False,Não,False,Não
1984,983,1005.0,817076,817090,100,83,26,15,9643.0,127.0,1362,sim,não,120.0,84.79565723963762,0.8612,0.5347,0.5,0.0162,0.8461,0.5333,0.285937513612826,0.285937513612826,0.0,1.9191,1.3424,0.9031,-0.5,-0.1109,0.3359,101,False,False,False,False,não,False,Sim
1985,8534,1634.0,-20,1465360,100,-206,14,23,24102.0,108.0,1353,não,Sim,-154.0,87.85675383751487,0.028,0.3383,0.3913,0.0081,0.7857,1.0,0.15392562602918788,0.15392562602918788,1.0,2.4116,1.0414,1.3617,0.6087,-0.3307,0.5329,70,False,False,False,False,Não,False,Sim
1986,38,184.0,2708878,2708939,100,4915,188,87,541426.0,125.0,1400,Não,Sim,40.0,77.60957256618175,0.0557,0.5572,0.3433,0.1,0.771,0.5059,0.21752873605439912,1.2175287360543992,1.0,3.6915,2.1492,1.716,0.6567,-0.1058,1.0,47,False,False,True,False,Não,False,Não
1987,13843,1578.0,1729556,1729557,100,226,22,28,23894.0,124.0,1353,Não,Sim,-154.0,83.88598950425018,0.1127,0.3426,0.2857,0.0052,0.3636,1.0,0.15485348613448752,0.15485348613448752,,2.3541,0.8451,1.4472,0.7143,-0.2939,0.5822,72,False,False,False,False,Não,True,Não
1988,41,232.0,844714,844903,100,20313,-229,497,2400588.0,141.0,1400,não,,40.0,76.94739005648434,0.0586,0.4373,0.9448,0.1364,0.253,0.3803,-0.19244447856688565,0.8075555214331144,0.0,4.3078,2.281,2.2765,-0.0553,-0.0767,1.0,23,False,False,True,False,não,False,Não
1989,522,528.0,3028545,3028556,100,35,12,8,4108.0,143.0,1360,Não,sim,50.0,93.93431528891155,0.8842,0.3232,0.8182,0.0066,0.6667,1.0,0.1295767634021822,0.1295767634021822,0.0,1.5441,0.9542,0.9031,-0.1818,0.0036,0.2051,120,False,False,False,True,Não,False,Não
1990,806,812.0,-20,675327,100,-206,2,4,2127.0,188.0,1358,não,Sim,50.0,64.73705350296362,0.8,0.25,0.5714,0.003,1.0,1.0,0.24012285756830468,0.24012285756830468,0.0,1.2041,0.301,0.6021,-0.4286,0.0002,0.1384,989,False,False,False,True,Não,False,Não
1991,41,219.0,713328,713531,100,6679,298,140,649139.0,124.0,1358,Não,Sim,40.0,64.76788830862348,0.0558,0.4727,0.9167,0.1293,0.6423,0.5204,0.22628739894407227,1.2262873989440723,0.0,3.7977,2.2504,1.8195,-0.0833,-0.1908,1.0,45,False,False,True,False,não,False,Não
1992,1219,1234.0,30697961,3134249,100,189,37,23,18327.0,124.0,1364,Sim,Não,80.0,72.8535148358463,0.2054,0.6804,0.9,0.0147,0.5405,0.6956,0.35667401144239286,0.35667401144239286,0.0,2.2765,1.301,1.2041,-0.1,-0.2476,0.5951,85,False,False,False,False,não,True,Não
1993,13,21.0,1569522,1569536,100,19,8,5,2318.0,141.0,1687,não,Sim,100.0,73.21630929911291,0.76,0.2591,0.6667,0.0047,1.0,1.0,0.21249115416031913,0.21249115416031913,0.0,1.2787,0.9031,0.699,-0.3333,-0.0795,0.1361,105,True,False,False,False,não,False,Não
1994,39,216.0,1903355,1903423,100,6878,253,125,709363.0,125.0,1358,Não,sim,40.0,64.73464153355252,0.0574,0.4403,0.3931,0.1303,0.6911,0.52,0.10543446226247487,1.1054344622624748,0.0,3.8375,2.248,1.8325,-0.6069,-0.1937,1.0,38,False,False,True,0,não,False,Não
1995,1363,-186.0,4121201,4121214,100,115,11,-194,11931.0,118.0,1373,não,Sim,100.0,62.93451407441415,0.3529,0.3278,0.75,0.0066,0.8182,1.0,0.3210450714949282,0.3210450714949282,1.0,2.0607,0.9542,1.0792,0.25,-0.1706,0.215,638,True,False,False,False,Não,False,Não
1996,-11,466.0,817238,817245,100,108,16,15,12221.0,126.0,1696,Não,Sim,40.0,90.68501986777628,0.5397,0.2714,1.0,0.0087,0.75,1.0,-0.007956377774718018,-0.007956377774718018,0.5,2.0334,1.0792,1.1761,0.0,-0.0902,0.2914,108,False,0,False,False,não,True,Não
1997,1291,1305.0,3982273,3982278,100,248,25,30,25531.0,127.0,1353,não,Sim,,78.32998619644847,0.0809,0.2667,0.9,0.0089,0.44,1.0,-0.26456239536831533,-0.26456239536831533,1.0,2.3944,1.0792,1.4771,0.1,-0.1539,0.5951,88,False,False,False,False,Não,True,Não
1998,438,447.0,551913,551924,100,88,12,13,9917.0,125.0,1322,Não,Sim,40.0,77.57330925096154,0.5074,0.2448,0.8461,0.0079,0.9167,1.0,-0.048920089183129165,-0.048920089183129165,1.0,1.9445,1.0414,1.1139,0.1539,-0.0965,0.257,104,False,False,False,False,Não,True,Não
1999,41,171.0,-20,2286298,100,5695,277,124,588714.0,124.0,1358,Não,sim,40.0,80.56296695773005,0.0604,0.4668,0.3729,0.1259,0.6604,0.5285,-0.2234707934419347,0.7765292065580653,0.0,3.6247,2.233,1.7993,-0.6271,-0.1937,1.0,42,False,False,True,nao,não,False,Não
2000,507,521.0,10369596,-166,100,67,27,9,7881.0,127.0,1360,Sim,Não,70.0,95.98149104031678,0.7158,0.3,0.6818,0.011,0.6296,0.8889,0.29050646527508917,0.5036258678039115,0.0,1.8261,1.1761,0.9542,-0.3182,-0.093,0.2051,104,False,False,False,False,não,True,Não
2001,550,549.0,8741617,1647954,100,466,37,34,53525.0,133.0,1362,Não,S,100.0,81.16301335054467,0.2461,0.3971,0.3421,0.0083,0.3818,0.9245,-0.04335560121465535,-0.04335560121465535,1.0,2.6628,1.1461,1.415,0.6579,-0.1184,0.9172,94,False,False,False,False,Não,False,Sim
2002,1603,1611.0,2277118,-166,100,133,-229,17,9458.0,103.0,1634,não,sim,,78.88759789060175,0.0521,0.2955,0.4286,0.0077,0.6842,1.0,-0.23772597629998837,-0.23772597629998837,1.0,2.1239,1.1139,1.2305,0.5714,-0.2574,0.3479,81,True,False,False,False,não,False,Não
2003,259,272.0,1647143,1647194,100,479,44,44,52715.0,140.0,1392,Não,Sim,220.0,73.62408399770818,0.3785,0.3535,0.2407,0.0096,0.2414,0.9773,-0.09238845889171209,-0.09238845889171209,1.0,2.6803,1.1139,1.6335,0.7593,-0.0178,0.9349,116,False,False,False,False,Não,False,Sim
2004,523,534.0,899390,899399,100,103,38,16,12424.0,126.0,-214,não,Sim,40.0,85.98963047921029,0.6637,0.5916,0.4444,0.0199,0.7273,0.625,-0.22251953748240488,-0.24959057787940564,0.0,2.0128,1.4314,0.699,-0.5556,-0.0968,0.3068,105,False,False,False,False,Não,False,Sim
2005,1080,191.0,24193217,4349745,100,12477,-229,-194,1431766.0,141.0,1400,não,,-154.0,79.35634350497352,0.0557,0.438,0.9737,0.1086,0.2459,0.4471,0.06398811221188157,1.0639881122118815,0.0,4.0965,2.1818,2.1703,-0.0263,-0.0971,1.0,29,False,False,True,False,não,False,Não
2006,1273,1283.0,51943,519540,100,204,15,23,26213.0,127.0,1394,Não,sim,40.0,96.52118532490508,0.1313,0.2739,0.5652,0.0095,0.8667,1.0,0.00036164260866727106,0.00036164260866727106,1.0,2.3096,1.1139,1.3617,0.4348,-0.2015,0.4946,55,False,False,False,False,não,True,Não
2007,-11,1622.0,1601728,1601796,100,155,12,-194,23881.0,109.0,1692,sim,0,70.0,78.3924390409157,0.0793,0.2308,0.9091,0.0103,0.9167,1.0,-0.24512658932045717,-0.24512658932045717,0.0,2.1903,1.1461,1.0414,-0.0909,-0.2836,0.2173,88,False,False,False,nao,Não,True,Não
2008,4964,563.0,949136,949144,100,2108,67,-194,260241.0,134.0,1353,Não,Sim,-154.0,90.0764899537131,0.6613,0.3061,0.1358,0.0088,0.2542,1.0,0.1977737005297215,0.1977737005297215,1.0,3.3314,1.0792,2.4487,0.8642,-0.1423,0.9999,92,False,False,False,False,sim,False,Não
2009,41,-186.0,1505915,1505982,100,7003,252,138,734568.0,127.0,1356,Não,Sim,40.0,72.88933667387496,0.0605,0.3952,0.3846,0.1291,0.7717,0.4667,0.2812710412879675,1.2812710412879675,0.0,3.8453,2.243,1.8195,-0.6154,-0.1946,1.0,36,False,False,True,False,não,False,Não
2010,10241,1045.0,3023370,3023381,100,70,14,10,8537.0,127.0,1648,sim,não,-154.0,72.79157568406939,0.45,0.4364,0.9091,0.0067,0.7857,1.0,0.028719284234291376,0.11927418003534364,0.0,1.8451,1.0414,1.0,-0.0909,-0.1645,0.2173,745,False,False,False,False,Não,True,Não
2011,12362,1281.0,12806495,12806520,100,386,61,50,44712.0,134.0,1364,Não,Sim,-154.0,61.73205997608396,0.1147,0.411,0.18,0.0088,0.2203,1.0,-0.22881743356986425,-0.22881743356986425,1.0,2.5866,1.0792,1.699,0.82,-0.1489,0.965,93,False,False,False,False,Não,False,Sim
2012,41,197.0,1924169,1924363,100,-206,-229,365,1398637.0,133.0,1402,não,sim,40.0,87.94468619479905,0.0585,0.5541,0.961,0.1063,0.253,0.4578,-0.21258237656780776,-0.23500099960453202,0.0,4.0831,2.1987,2.2095,-0.039,-0.0977,1.0,36,False,False,True,False,Não,False,Não
2013,620,637.0,1863816,1864008,100,767,47,137,85442.0,125.0,-214,Não,Sim,100.0,79.6176805306506,0.9106,0.2308,0.1058,0.0081,0.1487,1.0,-0.2819709303326594,-0.2819709303326594,1.0,2.8848,1.0414,2.1761,0.8942,-0.177,0.9964,92,False,False,False,False,Não,False,Sim
2014,1589,1598.0,1108621,1108641,100,167,18,22,20267.0,124.0,1698,0,Sim,90.0,86.39562930854433,0.0972,0.2,0.2727,0.0053,0.5,1.0,0.24884245257952453,0.24884245257952453,1.0,2.2227,0.9542,1.3424,0.7273,-0.1234,0.4913,101,False,False,False,False,Não,False,Sim
2015,39,226.0,518468,-166,100,-206,796,462,,143.0,1400,Não,1,40.0,96.96176888556798,0.0586,0.5019,0.9429,0.1649,0.3015,0.3912,-0.05814784163184106,0.9418521583681589,0.0,4.3165,2.3483,2.3541,-0.0571,-0.0577,1.0,22,False,False,True,False,não,False,Não
2016,1612,,-20,2587012,100,-206,11,14,9498.0,109.0,1394,Não,Sim,300.0,71.5333194878072,0.0052,0.2182,0.3571,0.0049,1.0,1.0,-0.07935445239318323,-0.07935445239318323,1.0,1.9494,0.9031,1.1461,0.6429,-0.2476,0.2359,754,False,False,False,False,não,False,Sim
2017,41,214.0,1252778,173236,100,11355,639,388,1315891.0,141.0,1402,Não,sim,40.0,70.02033590357078,0.0585,0.5822,0.9895,0.1291,0.2394,0.4639,0.06442993680460407,0.17170398019648142,1.0,4.0552,2.243,2.2553,0.0105,-0.1077,1.0,31,False,False,True,False,não,False,Não
2018,647,667.0,368143,368208,100,-206,12,110,64701.0,133.0,1687,Sim,Não,80.0,72.12869407391045,0.7426,0.399,0.0849,0.0065,0.9167,1.0,0.1906254090627679,0.1906254090627679,1.0,2.7566,1.0414,2.0414,0.9151,-0.1415,0.9872,83,False,False,False,False,Não,False,Sim
2019,1147,1160.0,2039121,2039135,100,-206,-229,12,9155.0,111.0,1648,sim,não,80.0,58.965086370771076,0.5081,0.3667,0.5,0.0081,0.8571,0.9167,-0.37177751845604173,-0.37177751845604173,1.0,2.0043,1.0414,1.0414,0.5,-0.2476,0.23,80,False,False,False,False,não,True,Não
2020,1357,1373.0,212157,212188,100,114,20,26,13299.0,142.0,1373,Não,Sim,40.0,78.06789999051585,0.3074,0.4396,0.3939,0.0096,0.65,0.9167,0.017979789079898476,0.017979789079898476,1.0,2.0569,1.1139,1.3424,0.6061,0.0348,0.4946,125,True,False,False,False,Não,False,Não
2021,921,930.0,2433462,2433462,100,86,14,12,10286.0,134.0,1692,Sim,não,70.0,88.84199616914427,0.4485,0.2778,1.0,0.0088,0.8571,1.0,0.0832130813874575,0.0832130813874575,0.5,1.9345,1.0792,1.0792,0.0,-0.1794,0.2583,92,False,False,False,False,Não,True,Não
2022,16,24.0,1060679,203987,100,612,15,52,59858.0,93.0,1698,Sim,Não,70.0,80.49037113780955,0.0,0.2571,0.1,0.0049,0.5333,1.0,-0.20975296843150198,-0.23084690852852247,1.0,2.8189,0.9031,1.716,0.9,-0.3712,0.1954,603,0,False,False,False,não,False,Sim
2023,3314,504.0,41543991,5169335,100,200,30,-194,21691.0,126.0,1698,Não,sim,-154.0,64.2908642435301,0.7463,0.4531,0.64,0.0095,0.4333,1.0,0.6137044504404328,0.9781399008739311,1.0,2.301,1.2041,1.3979,0.36,-0.2462,0.5296,1020,True,False,False,False,Não,False,Não
2024,1568,1578.0,8405324,1168994,100,66,12,9,6760.0,119.0,1652,Sim,não,80.0,76.43115350261331,0.1491,0.3333,1.0,0.0066,0.75,1.0,-0.9058536467462476,-0.9058536467462476,0.5,1.8195,0.9542,0.9542,0.0,-0.1852,0.1862,91,False,False,False,False,Não,True,Não
2025,1159,1170.0,71777,71788,100,61,-229,11,10855.0,158.0,1387,Sim,Não,40.0,81.2517092815183,0.1116,0.2349,1.0,0.0065,1.0,1.0,0.05515486342610846,1.0551548634261085,0.5,1.7853,0.9542,1.0414,0.0,0.0574,0.1934,135,False,False,True,False,Não,False,Não
2026,609,621.0,103892,103932,100,-206,56,39,50750.0,135.0,1364,Não,Sim,100.0,89.62511051971157,0.9106,0.4495,0.3841,0.0081,0.1964,1.0,0.5401533544532561,0.5401533544532561,1.0,2.6405,1.0414,1.5911,0.6159,-0.1215,0.9157,97,False,False,False,False,Não,False,Sim
2027,482,490.0,547500,547511,100,87,14,12,8948.0,126.0,1356,sim,não,70.0,87.96468552962384,0.712,0.4394,0.9167,0.0088,0.8571,0.9167,0.3716839058818312,0.3716839058818312,0.0,1.9395,1.0792,1.0414,-0.0833,-0.1652,0.2432,84,False,False,False,False,não,False,Sim
2028,39,171.0,239041,239088,100,-206,166,89,407075.0,125.0,1360,Não,sim,40.0,76.54519660701895,0.0573,0.5898,0.3399,0.105,0.7929,0.573,0.06289782458238773,1.0628978245823877,0.0,3.5951,2.1553,1.6721,-0.6601,-0.1873,1.0,45,False,False,True,False,não,False,Não
2029,1175,1187.0,2535272,2535292,100,108,13,14,12056.0,127.0,1352,não,Sim,40.0,76.52752156821444,0.2786,0.2042,0.8571,0.0089,0.9231,1.0,-0.10901394422382468,-0.08294350919307053,1.0,2.0334,1.1139,1.1461,0.1429,-0.1685,0.2901,71,False,False,False,False,Não,True,Não
2030,1065,1083.0,2277670,2277688,100,120,27,18,10612.0,117.0,1358,sim,não,80.0,85.94130640914501,0.412,0.5662,0.7778,0.0132,0.6667,0.8333,0.2421367789911931,0.2421367789911931,1.0,2.0792,1.2553,1.2553,0.2222,-0.2654,0.417,816,False,False,False,False,Não,True,Não
2031,1245,1258.0,64701,64720,100,182,-229,21,22198.0,118.0,1354,Sim,,70.0,74.06697108877742,0.1418,0.3218,0.5714,0.0089,0.55,1.0,-0.2920638599113406,-0.2920638599113406,1.0,2.2601,1.0792,1.3222,0.4286,-0.1906,0.417,90,False,False,False,False,não,True,Não
2032,-11,18.0,817238,817245,100,114,18,15,11442.0,127.0,1366,Não,1,40.0,88.55364371660055,0.0192,0.3175,,0.0081,0.6667,1.0,0.26112124172212126,0.4604829598007891,1.0,2.0569,1.0414,1.1761,0.3333,-0.1263,0.266,89,nao,False,False,False,Não,True,Não
2033,1261,1268.0,393457,393488,100,69,10,-194,9265.0,111.0,1628,não,Sim,70.0,73.4100423900666,0.5802,0.275,0.5385,0.0049,0.8,1.0,0.15164104774998804,0.15164104774998804,1.0,1.8389,0.9031,1.1139,0.4615,-0.2745,0.2384,76,0,False,False,False,Não,True,Não
2034,1145,-186.0,2466339,2466372,100,279,19,29,32358.0,127.0,1362,Sim,não,80.0,95.51137608317391,0.0015,0.3825,0.7143,0.0108,0.8824,1.0,0.3180629722496639,0.3180629722496639,1.0,2.4362,1.1761,1.4624,0.2857,-0.1984,0.5461,689,False,False,False,False,Não,True,Não
2035,1269,1290.0,-20,315142,100,445,58,51,54451.0,127.0,1353,Não,1,70.0,82.35272555606082,0.1374,0.563,0.3659,0.0096,0.2407,1.0,0.8278980116733233,0.8278980116733233,1.0,2.6484,1.1139,1.6128,0.6342,-0.1421,0.9806,96,True,False,False,False,Não,False,Não
2036,-11,32.0,1036577,1036598,100,60,20,9,7446.0,135.0,1356,Sim,Não,70.0,60.40354272849211,0.1479,0.3571,0.9,0.0103,0.8,1.0,1.11772479015363,0.1177247901536301,0.0,1.7781,1.1461,0.9542,-0.1,-0.0479,0.1954,109,False,True,False,False,Não,False,Não
2037,-11,19.0,3550754,3550771,100,-206,-229,18,,182.0,1387,0,,200.0,86.40439881884947,0.0107,0.3265,0.3529,0.0043,0.5,0.9444,-0.15268908771224962,-0.15268908771224962,1.0,1.9445,0.7782,1.2305,0.6471,0.3654,0.2083,167,True,False,False,False,não,False,Não
2038,15,-186.0,2070769,2070796,100,521,56,38,48231.0,109.0,1627,não,Sim,90.0,82.54840922111458,0.0354,0.2988,0.2391,0.008,0.2571,1.0,-0.00767229365759833,-0.00767229365759833,1.0,2.749,1.1139,1.5682,0.7609,-0.2462,0.9361,82,False,False,False,False,Não,True,Não
2039,1090,1124.0,72307,72355,100,203,52,27,22478.0,119.0,1364,Sim,Não,200.0,84.8615364534605,0.0782,0.5624,0.6,0.0147,0.5116,0.6956,-0.5307227714667354,-0.5307227714667354,0.0,2.3075,1.301,1.2787,-0.4,,0.5951,76,False,False,False,nao,não,False,Sim
2040,1159,1164.0,879259,879265,100,76,15,15,7145.0,110.0,1356,Não,Sim,175.0,102.51889953580331,0.3113,0.4667,0.6667,0.0047,0.5333,1.0,-0.20841393932671745,-0.20841393932671745,1.0,1.8808,0.9031,1.1761,0.3333,-0.2675,0.2432,85,False,False,False,nao,não,False,Sim
2041,1373,1395.0,753061,753089,100,862,37,-194,71608.0,111.0,1356,sim,Não,70.0,77.38723509349224,0.0,0.4495,0.9667,0.014,0.6154,0.9677,-0.12278473143393119,-0.12278473143393119,0.0,2.9445,1.2787,1.4771,-0.0333,-0.2695,0.9884,82,False,False,False,False,Não,False,Sim
2042,1105,1130.0,75122,75139,100,101,20,-194,11776.0,126.0,1356,não,sim,40.0,64.47532549856375,0.3573,0.4952,0.3333,0.0155,0.8,0.6667,-0.15722651938037774,-0.15722651938037774,0.0,2.0043,1.3222,1.0792,-0.6667,-0.0924,0.633,104,False,False,False,False,não,False,Sim
2043,39,191.0,1743219,1743250,100,13037,646,468,1442027.0,140.0,1356,não,Sim,40.0,92.6753766266339,0.0585,0.5488,0.3954,0.1086,0.2214,0.4961,0.0457064616101166,1.0457064616101166,0.0,4.1158,2.1818,2.3075,-0.6047,-0.0976,1.0,25,False,False,True,False,não,False,Não
2044,1331,1344.0,939827,939860,100,230,24,33,20916.0,141.0,1627,não,S,40.0,62.20438154332361,0.0296,0.3333,0.1636,0.0055,0.375,1.0,-0.24672597971466015,-0.24672597971466015,1.0,2.3617,0.9542,1.5185,0.8364,-0.0701,0.6868,108,False,0,False,False,Sim,False,Não
2045,1188,1202.0,620684,620611,100,706,57,90,75121.0,135.0,1353,N,sim,175.0,72.5360137656624,0.2967,0.3685,0.0992,0.0081,0.2381,1.0,-0.07949063748675833,-0.03959786970153187,1.0,2.8549,1.0414,1.959,0.9008,-0.1651,0.9998,87,False,False,False,False,Não,False,Sim
2046,1613,1622.0,505127,505112,100,93,10,14,7588.0,93.0,1690,Sim,Não,70.0,80.42095362270233,0.0024,0.2778,0.8571,0.0053,0.8,1.0,6.211947545912816e-05,6.211947545912816e-05,1.0,1.9685,0.9542,1.1461,0.1429,-0.4208,0.2901,64,False,False,False,False,Não,False,Sim
2047,626,643.0,483796,483808,100,445,17,76,45269.0,126.0,1687,Não,Sim,150.0,71.01250120751897,0.7871,0.3157,0.2105,0.0071,0.7059,1.0,0.05165052839944288,0.15294146031418798,1.0,2.6474,1.0792,1.8573,0.7895,-0.2574,0.9272,1144,True,False,False,False,não,False,Não
2048,39,216.0,1903355,1903423,100,6878,286,-194,709363.0,126.0,1358,Não,Sim,40.0,79.36225542579523,0.0574,0.4557,0.3829,0.1303,0.6383,0.4667,-0.09836841495387535,0.9016315850461246,0.0,3.8375,2.248,1.7993,-0.6171,-0.1926,1.0,38,False,False,True,False,Não,False,Não
2049,1325,1334.0,14350011,1901975,100,-206,17,28,,127.0,-214,não,Sim,40.0,78.64200569286179,0.0353,0.2801,0.3103,0.0066,0.5294,1.0,0.04655720515769374,0.04655720515769374,1.0,2.143,0.9542,1.4624,0.6897,-0.1451,0.5096,646,0,False,False,False,Não,False,Sim
2050,43,218.0,2002718,2003457,100,6008,214,142,674367.0,124.0,1358,não,Sim,40.0,95.35821196927061,0.0633,0.4353,0.3509,0.1311,0.6423,0.4301,0.2475294794002904,1.2475294794002905,0.0,3.8006,2.2504,1.8573,-0.6491,-0.1855,1.0,924,False,False,True,False,Não,False,Não
2051,501,531.0,2394841,2394907,100,703,106,102,71130.0,111.0,1692,sim,Não,80.0,55.78264221744931,0.6324,0.4748,0.2528,0.0177,0.2076,0.932,-0.2601390647132701,-0.2601390647132701,1.0,2.8998,1.3802,1.9823,0.7473,-0.2728,0.9998,63,False,False,False,False,Não,True,Não
2052,39,218.0,-20,1658769,100,-206,263,133,,124.0,1358,Não,1,40.0,80.8735406861591,0.0574,0.4563,0.3886,0.1303,0.6223,0.4125,-0.197434946722577,0.802565053277423,0.0,3.7403,2.248,1.8261,-0.6114,-0.1858,1.0,659,False,False,True,False,Não,False,Não
