ORDEM,QUANTIDADE,PRECOINDIVIDUAL,VENDAS,DATAPEDIDO,STATUS,LINHAPRODUTOS,CODIGOPRODUTO,PAIS
10184,42,"31,82","1336,44",11/14/2003,Shipped,Classic Cars,S24_2840,Spain
10195,32,"28,29","905,28",11/25/2003,Shipped,Classic Cars,S24_2840,USA
10207,42,"29,7","1247,4",12/9/2003,Shipped,Classic Cars,S24_2840,USA
10219,21,"40,31","846,51",2/10/2004,Shipped,Classic Cars,S24_2840,USA
10229,33,"32,88","1085,04",3/11/2004,Shipped,Classic Cars,S24_2840,USA
10246,49,"36,07","1767,43",5/5/2004,Shipped,Classic Cars,S24_2840,Spain
10259,31,"33,24","1030,44",6/15/2004,Shipped,Classic Cars,S24_2840,Singapore
10271,38,"41,72","1585,36",7/20/2004,Shipped,Classic Cars,S24_2840,USA
10281,20,"40,66","813,2",8/19/2004,Shipped,Classic Cars,S24_2840,USA
10292,39,"30,06","1172,34",9/8/2004,Shipped,Classic Cars,S24_2840,USA
10305,48,"31,47","1510,56",10/13/2004,Shipped,Classic Cars,S24_2840,USA
10314,39,"37,13","1448,07",10/22/2004,Shipped,Classic Cars,S24_2840,Denmark
10324,30,100,"3338,1",11/5/2004,Shipped,Classic Cars,S24_2840,USA
10335,33,"37,13","1225,29",11/19/2004,Shipped,Classic Cars,S24_2840,USA
10349,36,"37,13","1336,68",12/1/2004,Shipped,Classic Cars,S24_2840,USA
10358,36,"82,94","2985,84",12/10/2004,Shipped,Classic Cars,S24_2840,Spain
10371,45,100,"5545,8",1/23/2005,Shipped,Classic Cars,S24_2840,USA
10383,40,100,"6089,6",2/22/2005,Shipped,Classic Cars,S24_2840,Spain
10394,46,"38,9","1789,4",3/15/2005,Shipped,Classic Cars,S24_2840,Spain
10412,30,"36,07","1082,1",5/3/2005,Shipped,Classic Cars,S24_2840,Spain
10425,31,"33,24","1030,44",5/31/2005,In Process,Classic Cars,S24_2840,France
10106,49,"74,68","3659,32",2/17/2003,Shipped,Planes,S24_2841,Italy
10119,41,"59,6","2443,6",4/28/2003,Shipped,Planes,S24_2841,Austria
10131,35,"67,14","2349,9",6/16/2003,Shipped,Planes,S24_2841,USA
10143,27,"60,97","1646,19",8/10/2003,Shipped,Planes,S24_2841,USA
10155,23,"72,62","1670,26",10/6/2003,Shipped,Planes,S24_2841,Finland
10167,21,"69,88","1467,48",10/23/2003,Cancelled,Planes,S24_2841,Sweden
10178,34,"80,84","2748,56",11/8/2003,Shipped,Planes,S24_2841,France
10186,22,"69,2","1522,4",11/14/2003,Shipped,Planes,S24_2841,UK
10198,48,"67,82","3255,36",11/27/2003,Shipped,Planes,S24_2841,Philippines
10209,43,"82,21","3535,03",1/9/2004,Shipped,Planes,S24_2841,USA
10222,32,"81,53","2608,96",2/19/2004,Shipped,Planes,S24_2841,USA
10249,20,"67,82","1356,4",5/8/2004,Shipped,Planes,S24_2841,USA
10262,24,"67,14","1611,36",6/24/2004,Cancelled,Planes,S24_2841,Spain
10274,40,"65,08","2603,2",7/21/2004,Shipped,Planes,S24_2841,USA
10284,30,"73,99","2219,7",8/21/2004,Shipped,Planes,S24_2841,Norway
10296,21,"71,25","1496,25",9/15/2004,Shipped,Planes,S24_2841,Germany
10307,25,"75,36",1884,10/14/2004,Shipped,Planes,S24_2841,USA
10316,34,"63,71","2166,14",11/1/2004,Shipped,Planes,S24_2841,UK
10328,48,"58,92","2828,16",11/12/2004,Shipped,Planes,S24_2841,Italy
10339,55,100,"6214,45",11/23/2004,Shipped,Planes,S24_2841,Japan
10351,25,"74,68",1867,12/3/2004,Shipped,Planes,S24_2841,UK
10373,38,"70,44","2676,72",1/31/2005,Shipped,Planes,S24_2841,Finland
10386,39,"55,96","2182,44",3/1/2005,Resolved,Planes,S24_2841,Spain
10398,28,"57,55","1611,4",3/30/2005,Shipped,Planes,S24_2841,France
10400,24,"61,66","1479,84",4/1/2005,Shipped,Planes,S24_2841,USA
10415,21,"67,82","1424,22",5/9/2005,Disputed,Planes,S24_2841,Australia
10110,46,100,"5942,28",3/18/2003,Shipped,Classic Cars,S24_2887,UK
10124,25,"93,95","2348,75",5/21/2003,Shipped,Classic Cars,S24_2887,USA
10148,34,100,"4392,12",9/11/2003,Shipped,Classic Cars,S24_2887,Australia
10161,25,100,"2759,75",10/17/2003,Shipped,Classic Cars,S24_2887,Denmark
10173,23,100,"2728,03",11/5/2003,Shipped,Classic Cars,S24_2887,Italy
10182,20,100,"2395,8",11/12/2003,Shipped,Classic Cars,S24_2887,USA
10192,23,100,"3052,33",11/20/2003,Shipped,Classic Cars,S24_2887,USA
10204,42,100,4242,12/2/2003,Shipped,Classic Cars,S24_2887,USA
10213,27,100,"2790,45",1/22/2004,Shipped,Classic Cars,S24_2887,UK
10227,33,100,"4340,49",3/2/2004,Shipped,Classic Cars,S24_2887,France
10241,28,"98,65","2762,2",4/13/2004,Shipped,Classic Cars,S24_2887,France
10267,43,100,"4645,72",7/7/2004,Shipped,Classic Cars,S24_2887,USA
10279,48,100,"5580,96",8/9/2004,Shipped,Classic Cars,S24_2887,Spain
10288,48,100,"6539,04",9/1/2004,Shipped,Classic Cars,S24_2887,Singapore
10302,45,100,"5548,95",10/6/2003,Shipped,Classic Cars,S24_2887,UK
10311,43,100,"4595,41",10/16/2004,Shipped,Classic Cars,S24_2887,Spain
10332,44,"42,26","1859,44",11/17/2004,Shipped,Classic Cars,S24_2887,UK
10346,24,"87,24","2093,76",11/29/2004,Shipped,Classic Cars,S24_2887,USA
10368,31,100,"4223,13",1/19/2005,Shipped,Classic Cars,S24_2887,USA
10380,44,"36,29","1596,76",2/16/2005,Shipped,Classic Cars,S24_2887,Spain
10407,59,"98,65","5820,35",4/22/2005,On Hold,Classic Cars,S24_2887,USA
10420,55,"96,3","5296,5",5/29/2005,In Process,Classic Cars,S24_2887,Australia
10109,29,"32,1","930,9",3/10/2003,Shipped,Classic Cars,S24_2972,USA
10122,39,"30,96","1207,44",5/8/2003,Shipped,Classic Cars,S24_2972,France
10135,20,"35,87","717,4",7/2/2003,Shipped,Classic Cars,S24_2972,USA
10147,25,"42,67","1066,75",9/5/2003,Shipped,Classic Cars,S24_2972,USA
10160,42,37,1554,10/11/2003,Shipped,Classic Cars,S24_2972,USA
10171,36,"35,49","1277,64",11/5/2003,Shipped,Classic Cars,S24_2972,Canada
10181,37,"42,67","1578,79",11/12/2003,Shipped,Classic Cars,S24_2972,Norway
10192,30,"30,59","917,7",11/20/2003,Shipped,Classic Cars,S24_2972,USA
10203,21,37,777,12/2/2003,Shipped,Classic Cars,S24_2972,Spain
10212,34,"43,42","1476,28",1/16/2004,Shipped,Classic Cars,S24_2972,Spain
10225,42,"36,63","1538,46",2/22/2004,Shipped,Classic Cars,S24_2972,Switzerland
10239,20,"44,56","891,2",4/12/2004,Shipped,Classic Cars,S24_2972,Finland
10253,40,"42,67","1706,8",6/1/2004,Cancelled,Classic Cars,S24_2972,UK
10266,34,"40,4","1373,6",7/6/2004,Shipped,Classic Cars,S24_2972,Italy
10278,31,"38,89","1205,59",8/6/2004,Shipped,Classic Cars,S24_2972,USA
10287,36,"39,65","1427,4",8/30/2004,Shipped,Classic Cars,S24_2972,Switzerland
10301,48,"34,36","1649,28",10/5/2003,Shipped,Classic Cars,S24_2972,Norway
10310,33,"41,91","1383,03",10/16/2004,Shipped,Classic Cars,S24_2972,Germany
10321,37,"33,23","1229,51",11/4/2004,Shipped,Classic Cars,S24_2972,USA
10331,27,"42,24","1140,48",11/17/2004,Shipped,Classic Cars,S24_2972,USA
10342,39,"40,4","1575,6",11/24/2004,Shipped,Classic Cars,S24_2972,Australia
10355,36,"38,52","1386,72",12/7/2004,Shipped,Classic Cars,S24_2972,Spain
10367,36,100,"5018,4",1/12/2005,Resolved,Classic Cars,S24_2972,USA
10378,41,100,"5856,85",2/10/2005,Shipped,Classic Cars,S24_2972,Spain
10390,37,100,"4894,73",3/4/2005,Shipped,Classic Cars,S24_2972,USA
10405,47,"44,56","2094,32",4/14/2005,Shipped,Classic Cars,S24_2972,France
10419,15,"42,67","640,05",5/17/2005,Shipped,Classic Cars,S24_2972,Austria
10105,44,"72,58","3193,52",2/11/2003,Shipped,Vintage Cars,S24_3151,Denmark
10119,35,"87,62","3066,7",4/28/2003,Shipped,Vintage Cars,S24_3151,Austria
10129,41,"94,71","3883,11",6/12/2003,Shipped,Vintage Cars,S24_3151,UK
10142,49,"98,25","4814,25",8/8/2003,Shipped,Vintage Cars,S24_3151,USA
10154,31,"91,17","2826,27",10/2/2003,Shipped,Vintage Cars,S24_3151,USA
10167,20,"79,66","1593,2",10/23/2003,Cancelled,Vintage Cars,S24_3151,Sweden
10177,45,"72,58","3266,1",11/7/2003,Shipped,Vintage Cars,S24_3151,Spain
10185,33,"74,35","2453,55",11/14/2003,Shipped,Vintage Cars,S24_3151,USA
10197,47,"83,2","3910,4",11/26/2003,Shipped,Vintage Cars,S24_3151,Spain
10208,20,"89,4",1788,1/2/2004,Shipped,Vintage Cars,S24_3151,France
10222,47,"70,81","3328,07",2/19/2004,Shipped,Vintage Cars,S24_3151,USA
10233,40,"94,71","3788,4",3/29/2004,Shipped,Vintage Cars,S24_3151,USA
10248,30,100,"3053,7",5/7/2004,Cancelled,Vintage Cars,S24_3151,USA
10261,22,"91,17","2005,74",6/17/2004,Shipped,Vintage Cars,S24_3151,Canada
10273,27,100,"2796,12",7/21/2004,Shipped,Vintage Cars,S24_3151,Belgium
10283,34,"92,94","3159,96",8/20/2004,Shipped,Vintage Cars,S24_3151,Canada
10295,46,"84,97","3908,62",9/10/2004,Shipped,Vintage Cars,S24_3151,USA
10306,31,"84,08","2606,48",10/14/2004,Shipped,Vintage Cars,S24_3151,UK
10315,24,"86,74","2081,76",10/29/2004,Shipped,Vintage Cars,S24_3151,France
10326,41,"85,85","3519,85",11/9/2004,Shipped,Vintage Cars,S24_3151,Sweden
10339,55,100,10758,11/23/2004,Shipped,Vintage Cars,S24_3151,Japan
10350,30,100,3021,12/2/2004,Shipped,Vintage Cars,S24_3151,Spain
10373,33,"57,32","1891,56",1/31/2005,Shipped,Vintage Cars,S24_3151,Finland
10384,43,"97,87","4208,41",2/23/2005,Shipped,Vintage Cars,S24_3151,USA
10396,27,"83,2","2246,4",3/23/2005,Shipped,Vintage Cars,S24_3151,USA
10414,60,100,"6107,4",5/6/2005,On Hold,Vintage Cars,S24_3151,USA
10110,27,"73,62","1987,74",3/18/2003,Shipped,Classic Cars,S24_3191,UK
10124,49,"83,04","4068,96",5/21/2003,Shipped,Classic Cars,S24_3191,USA
10148,31,"73,62","2282,22",9/11/2003,Shipped,Classic Cars,S24_3191,Australia
10161,20,"77,05",1541,10/17/2003,Shipped,Classic Cars,S24_3191,Denmark
10172,24,"81,33","1951,92",11/5/2003,Shipped,Classic Cars,S24_3191,USA
10182,33,"94,17","3107,61",11/12/2003,Shipped,Classic Cars,S24_3191,USA
10192,32,"72,77","2328,64",11/20/2003,Shipped,Classic Cars,S24_3191,USA
10204,40,"79,62","3184,8",12/2/2003,Shipped,Classic Cars,S24_3191,USA
10212,27,"79,62","2149,74",1/16/2004,Shipped,Classic Cars,S24_3191,Spain
10227,40,"79,62","3184,8",3/2/2004,Shipped,Classic Cars,S24_3191,France
10241,26,"81,33","2114,58",4/13/2004,Shipped,Classic Cars,S24_3191,France
10267,44,"96,74","4256,56",7/7/2004,Shipped,Classic Cars,S24_3191,USA
10279,33,"71,06","2344,98",8/9/2004,Shipped,Classic Cars,S24_3191,Spain
10288,34,"68,49","2328,66",9/1/2004,Shipped,Classic Cars,S24_3191,Singapore
10302,48,"74,48","3575,04",10/6/2003,Shipped,Classic Cars,S24_3191,UK
10311,25,"83,04",2076,10/16/2004,Shipped,Classic Cars,S24_3191,Spain
10321,39,"84,75","3305,25",11/4/2004,Shipped,Classic Cars,S24_3191,USA
10332,45,"34,19","1538,55",11/17/2004,Shipped,Classic Cars,S24_3191,UK
10346,24,100,"3325,92",11/29/2004,Shipped,Classic Cars,S24_3191,USA
10368,46,"79,62","3662,52",1/19/2005,Shipped,Classic Cars,S24_3191,USA
10380,44,"79,06","3478,64",2/16/2005,Shipped,Classic Cars,S24_3191,Spain
10407,13,"81,33","1057,29",4/22/2005,On Hold,Classic Cars,S24_3191,USA
10420,35,"96,74","3385,9",5/29/2005,In Process,Classic Cars,S24_3191,Australia
10108,30,"63,07","1892,1",3/3/2003,Shipped,Classic Cars,S24_3371,Philippines
10122,34,"50,21","1707,14",5/8/2003,Shipped,Classic Cars,S24_3371,France
10135,27,"66,13","1785,51",7/2/2003,Shipped,Classic Cars,S24_3371,USA
10147,30,"68,58","2057,4",9/5/2003,Shipped,Classic Cars,S24_3371,USA
10159,50,"69,8",3490,10/10/2003,Shipped,Classic Cars,S24_3371,USA
10169,34,"50,21","1707,14",11/4/2003,Shipped,Classic Cars,S24_3371,Australia
10181,23,"65,52","1506,96",11/12/2003,Shipped,Classic Cars,S24_3371,Norway
10191,48,"60,01","2880,48",11/20/2003,Shipped,Classic Cars,S24_3371,Germany
10203,34,"64,9","2206,6",12/2/2003,Shipped,Classic Cars,S24_3371,Spain
10211,48,"48,98","2351,04",1/15/2004,Shipped,Classic Cars,S24_3371,France
10225,24,"50,21","1205,04",2/22/2004,Shipped,Classic Cars,S24_3371,Switzerland
10238,47,"62,45","2935,15",4/9/2004,Shipped,Classic Cars,S24_3371,Denmark
10253,24,"52,66","1263,84",6/1/2004,Cancelled,Classic Cars,S24_3371,UK
10266,47,"62,45","2935,15",7/6/2004,Shipped,Classic Cars,S24_3371,Italy
10276,20,"61,23","1224,6",8/2/2004,Shipped,Classic Cars,S24_3371,USA
10287,20,"67,97","1359,4",8/30/2004,Shipped,Classic Cars,S24_3371,Switzerland
10300,31,"58,78","1822,18",10/4/2003,Shipped,Classic Cars,S24_3371,Germany
10310,38,"56,94","2163,72",10/16/2004,Shipped,Classic Cars,S24_3371,Germany
10320,26,"61,23","1591,98",11/3/2004,Shipped,Classic Cars,S24_3371,Sweden
10331,25,100,"3078,5",11/17/2004,Shipped,Classic Cars,S24_3371,USA
10342,48,"62,45","2997,6",11/24/2004,Shipped,Classic Cars,S24_3371,Australia
10355,44,"62,45","2747,8",12/7/2004,Shipped,Classic Cars,S24_3371,Spain
10363,21,100,"2447,76",1/6/2005,Shipped,Classic Cars,S24_3371,Finland
10378,46,"41,54","1910,84",2/10/2005,Shipped,Classic Cars,S24_3371,Spain
10390,46,"52,84","2430,64",3/4/2005,Shipped,Classic Cars,S24_3371,USA
10419,55,"52,66","2896,3",5/17/2005,Shipped,Classic Cars,S24_3371,Austria
10106,31,"52,6","1630,6",2/17/2003,Shipped,Vintage Cars,S24_3420,Italy
10119,20,"72,98","1459,6",4/28/2003,Shipped,Vintage Cars,S24_3420,Austria
10131,29,"59,18","1716,22",6/16/2003,Shipped,Vintage Cars,S24_3420,USA
10143,33,"77,59","2560,47",8/10/2003,Shipped,Vintage Cars,S24_3420,USA
10155,34,"55,89","1900,26",10/6/2003,Shipped,Vintage Cars,S24_3420,Finland
10167,32,"63,12","2019,84",10/23/2003,Cancelled,Vintage Cars,S24_3420,Sweden
10178,27,"73,64","1988,28",11/8/2003,Shipped,Vintage Cars,S24_3420,France
10186,21,"69,04","1449,84",11/14/2003,Shipped,Vintage Cars,S24_3420,UK
10198,27,"71,67","1935,09",11/27/2003,Shipped,Vintage Cars,S24_3420,Philippines
10209,36,"77,59","2793,24",1/9/2004,Shipped,Vintage Cars,S24_3420,USA
10222,43,"70,35","3025,05",2/19/2004,Shipped,Vintage Cars,S24_3420,USA
10249,25,"69,7","1742,5",5/8/2004,Shipped,Vintage Cars,S24_3420,USA
10262,46,"70,35","3236,1",6/24/2004,Cancelled,Vintage Cars,S24_3420,Spain
10274,24,"72,33","1735,92",7/21/2004,Shipped,Vintage Cars,S24_3420,USA
10284,39,"71,67","2795,13",8/21/2004,Shipped,Vintage Cars,S24_3420,Norway
10296,31,"53,92","1671,52",9/15/2004,Shipped,Vintage Cars,S24_3420,Germany
10307,22,"71,67","1576,74",10/14/2004,Shipped,Vintage Cars,S24_3420,USA
10316,47,"76,93","3615,71",11/1/2004,Shipped,Vintage Cars,S24_3420,UK
10328,20,"72,98","1459,6",11/12/2004,Shipped,Vintage Cars,S24_3420,Italy
10339,29,"99,69","2891,01",11/23/2004,Shipped,Vintage Cars,S24_3420,Japan
10351,38,"68,38","2598,44",12/3/2004,Shipped,Vintage Cars,S24_3420,UK
10361,34,100,"3871,92",12/17/2004,Shipped,Vintage Cars,S24_3420,Australia
10373,46,66,3036,1/31/2005,Shipped,Vintage Cars,S24_3420,Finland
10386,35,"63,76","2231,6",3/1/2005,Resolved,Vintage Cars,S24_3420,Spain
10398,34,"71,67","2436,78",3/30/2005,Shipped,Vintage Cars,S24_3420,France
10400,38,"57,2","2173,6",4/1/2005,Shipped,Vintage Cars,S24_3420,USA
10415,18,"69,7","1254,6",5/9/2005,Disputed,Vintage Cars,S24_3420,Australia
10110,37,100,"3724,42",3/18/2003,Shipped,Classic Cars,S24_3432,UK
10124,43,100,5203,5/21/2003,Shipped,Classic Cars,S24_3432,USA
10148,27,100,"3469,5",9/11/2003,Shipped,Classic Cars,S24_3432,Australia
10161,30,100,"3148,2",10/17/2003,Shipped,Classic Cars,S24_3432,Denmark
10172,22,"98,51","2167,22",11/5/2003,Shipped,Classic Cars,S24_3432,USA
10182,49,100,"6244,07",11/12/2003,Shipped,Classic Cars,S24_3432,USA
10192,46,100,5566,11/20/2003,Shipped,Classic Cars,S24_3432,USA
10204,48,"91,02","4368,96",12/2/2003,Shipped,Classic Cars,S24_3432,USA
10212,46,"87,81","4039,26",1/16/2004,Shipped,Classic Cars,S24_3432,Spain
10226,48,"92,09","4420,32",2/26/2004,Shipped,Classic Cars,S24_3432,USA
10241,27,"86,73","2341,71",4/13/2004,Shipped,Classic Cars,S24_3432,France
10267,43,100,"5110,98",7/7/2004,Shipped,Classic Cars,S24_3432,USA
10279,48,100,6168,8/9/2004,Shipped,Classic Cars,S24_3432,Spain
10288,41,100,"4873,26",9/1/2004,Shipped,Classic Cars,S24_3432,Singapore
10301,22,"96,37","2120,14",10/5/2003,Shipped,Classic Cars,S24_3432,Norway
10311,46,"92,09","4236,14",10/16/2004,Shipped,Classic Cars,S24_3432,Spain
10321,21,"89,95","1888,95",11/4/2004,Shipped,Classic Cars,S24_3432,USA
10332,31,"37,18","1152,58",11/17/2004,Shipped,Classic Cars,S24_3432,UK
10346,26,"95,88","2492,88",11/29/2004,Shipped,Classic Cars,S24_3432,USA
10368,20,"99,58","1991,6",1/19/2005,Shipped,Classic Cars,S24_3432,USA
10380,34,100,"3953,18",2/16/2005,Shipped,Classic Cars,S24_3432,Spain
10407,43,"86,73","3729,39",4/22/2005,On Hold,Classic Cars,S24_3432,USA
10420,26,100,"2617,16",5/29/2005,In Process,Classic Cars,S24_3432,Australia
10105,50,"79,67","3983,5",2/11/2003,Shipped,Vintage Cars,S24_3816,Denmark
10119,35,"90,57","3169,95",4/28/2003,Shipped,Vintage Cars,S24_3816,Austria
10129,50,"77,99","3899,5",6/12/2003,Shipped,Vintage Cars,S24_3816,UK
10143,23,"80,51","1851,73",8/10/2003,Shipped,Vintage Cars,S24_3816,USA
10155,37,"67,93","2513,41",10/6/2003,Shipped,Vintage Cars,S24_3816,Finland
10167,29,"83,86","2431,94",10/23/2003,Cancelled,Vintage Cars,S24_3816,Sweden
10178,21,"72,12","1514,52",11/8/2003,Shipped,Vintage Cars,S24_3816,France
10186,36,"85,54","3079,44",11/14/2003,Shipped,Vintage Cars,S24_3816,UK
10197,22,"86,38","1900,36",11/26/2003,Shipped,Vintage Cars,S24_3816,Spain
10209,22,"89,73","1974,06",1/9/2004,Shipped,Vintage Cars,S24_3816,USA
10222,46,"80,51","3703,46",2/19/2004,Shipped,Vintage Cars,S24_3816,USA
10248,23,"76,31","1755,13",5/7/2004,Cancelled,Vintage Cars,S24_3816,USA
10262,49,"87,21","4273,29",6/24/2004,Cancelled,Vintage Cars,S24_3816,Spain
10273,48,"83,02","3984,96",7/21/2004,Shipped,Vintage Cars,S24_3816,Belgium
10283,33,"72,96","2407,68",8/20/2004,Shipped,Vintage Cars,S24_3816,Canada
10296,22,"77,15","1697,3",9/15/2004,Shipped,Vintage Cars,S24_3816,Germany
10307,22,"91,41","2011,02",10/14/2004,Shipped,Vintage Cars,S24_3816,USA
10316,25,"92,25","2306,25",11/1/2004,Shipped,Vintage Cars,S24_3816,UK
10326,20,"92,25",1845,11/9/2004,Shipped,Vintage Cars,S24_3816,Sweden
10339,42,"59,36","2493,12",11/23/2004,Shipped,Vintage Cars,S24_3816,Japan
10350,25,"60,34","1508,5",12/2/2004,Shipped,Vintage Cars,S24_3816,Spain
10373,23,100,"2394,3",1/31/2005,Shipped,Vintage Cars,S24_3816,Finland
10385,37,"85,54","3164,98",2/28/2005,Shipped,Vintage Cars,S24_3816,USA
10396,37,"90,57","3351,09",3/23/2005,Shipped,Vintage Cars,S24_3816,USA
10400,42,"72,96","3064,32",4/1/2005,Shipped,Vintage Cars,S24_3816,USA
10414,51,"76,31","3891,81",5/6/2005,On Hold,Vintage Cars,S24_3816,USA
10108,40,100,"5448,8",3/3/2003,Shipped,Classic Cars,S24_3856,Philippines
10122,43,100,"5494,97",5/8/2003,Shipped,Classic Cars,S24_3856,France
10135,47,100,"6336,07",7/2/2003,Shipped,Classic Cars,S24_3856,USA
10147,23,100,"2906,97",9/5/2003,Shipped,Classic Cars,S24_3856,USA
10160,35,100,"4767,7",10/11/2003,Shipped,Classic Cars,S24_3856,USA
10170,34,100,"3819,56",11/4/2003,Shipped,Classic Cars,S24_3856,Austria
10181,25,100,"3861,75",11/12/2003,Shipped,Classic Cars,S24_3856,Norway
10192,45,100,"6319,35",11/20/2003,Shipped,Classic Cars,S24_3856,USA
10203,47,100,"6996,42",12/2/2003,Shipped,Classic Cars,S24_3856,Spain
10212,49,100,"6949,67",1/16/2004,Shipped,Classic Cars,S24_3856,Spain
10225,40,100,4550,2/22/2004,Shipped,Classic Cars,S24_3856,Switzerland
10239,29,100,"4479,63",4/12/2004,Shipped,Classic Cars,S24_3856,Finland
10253,39,100,5148,6/1/2004,Cancelled,Classic Cars,S24_3856,UK
10266,24,100,"2932,08",7/6/2004,Shipped,Classic Cars,S24_3856,Italy
10278,25,100,"3159,75",8/6/2004,Shipped,Classic Cars,S24_3856,USA
10287,36,100,"4297,32",8/30/2004,Shipped,Classic Cars,S24_3856,Switzerland
10301,50,100,"7723,5",10/5/2003,Shipped,Classic Cars,S24_3856,Norway
10310,45,100,"5497,65",10/16/2004,Shipped,Classic Cars,S24_3856,Germany
10321,26,100,"4052,88",11/4/2004,Shipped,Classic Cars,S24_3856,USA
10331,21,100,"3135,93",11/17/2004,Shipped,Classic Cars,S24_3856,USA
10342,42,100,"5013,54",11/24/2004,Shipped,Classic Cars,S24_3856,Australia
10355,32,100,"5302,72",12/7/2004,Shipped,Classic Cars,S24_3856,Spain
10363,31,"94,58","2931,98",1/6/2005,Shipped,Classic Cars,S24_3856,Finland
10378,33,"53,27","1757,91",2/10/2005,Shipped,Classic Cars,S24_3856,Spain
10390,45,100,"6763,05",3/4/2005,Shipped,Classic Cars,S24_3856,USA
10405,76,100,"11739,7",4/14/2005,Shipped,Classic Cars,S24_3856,France
10419,70,100,9240,5/17/2005,Shipped,Classic Cars,S24_3856,Austria
10106,50,"64,83","3241,5",2/17/2003,Shipped,Planes,S24_3949,Italy
10119,28,"70,29","1968,12",4/28/2003,Shipped,Planes,S24_3949,Austria
10131,50,"81,89","4094,5",6/16/2003,Shipped,Planes,S24_3949,USA
10143,28,"66,19","1853,32",8/10/2003,Shipped,Planes,S24_3949,USA
10155,44,"77,11","3392,84",10/6/2003,Shipped,Planes,S24_3949,Finland
10168,27,"73,02","1971,54",10/28/2003,Shipped,Planes,S24_3949,USA
10178,30,"72,33","2169,9",11/8/2003,Shipped,Planes,S24_3949,France
10198,43,"66,19","2846,17",11/27/2003,Shipped,Planes,S24_3949,Philippines
10210,29,"69,6","2018,4",1/12/2004,Shipped,Planes,S24_3949,Japan
10222,48,"56,64","2718,72",2/19/2004,Shipped,Planes,S24_3949,USA
10235,33,"60,05","1981,65",4/2/2004,Shipped,Planes,S24_3949,Canada
10250,40,"75,06","3002,4",5/11/2004,Shipped,Planes,S24_3949,USA
10262,48,"61,42","2948,16",6/24/2004,Cancelled,Planes,S24_3949,Spain
10275,41,"81,89","3357,49",7/23/2004,Shipped,Planes,S24_3949,France
10284,21,"55,96","1175,16",8/21/2004,Shipped,Planes,S24_3949,Norway
10296,32,"71,65","2292,8",9/15/2004,Shipped,Planes,S24_3949,Germany
10308,43,"76,43","3286,49",10/15/2004,Shipped,Planes,S24_3949,USA
10316,30,"77,79","2333,7",11/1/2004,Shipped,Planes,S24_3949,UK
10328,35,"76,43","2675,05",11/12/2004,Shipped,Planes,S24_3949,Italy
10339,45,"96,92","4361,4",11/23/2004,Shipped,Planes,S24_3949,Japan
10351,34,"59,37","2018,58",12/3/2004,Shipped,Planes,S24_3949,UK
10361,26,100,"3710,98",12/17/2004,Shipped,Planes,S24_3949,Australia
10373,39,73,2847,1/31/2005,Shipped,Planes,S24_3949,Finland
10386,41,"73,32","3006,12",3/1/2005,Resolved,Planes,S24_3949,Spain
10398,41,"68,24","2797,84",3/30/2005,Shipped,Planes,S24_3949,France
10401,64,"60,05","3843,2",4/3/2005,On Hold,Planes,S24_3949,USA
10416,18,"75,06","1351,08",5/10/2005,Shipped,Planes,S24_3949,Italy
10100,49,"34,47","1689,03",1/6/2003,Shipped,Vintage Cars,S24_3969,USA
10110,48,"34,47","1654,56",3/18/2003,Shipped,Vintage Cars,S24_3969,UK
10124,46,"33,23","1528,58",5/21/2003,Shipped,Vintage Cars,S24_3969,USA
10149,26,"38,98","1013,48",9/12/2003,Shipped,Vintage Cars,S24_3969,USA
10162,37,"38,98","1442,26",10/18/2003,Shipped,Vintage Cars,S24_3969,USA
10173,35,"33,23","1163,05",11/5/2003,Shipped,Vintage Cars,S24_3969,Italy
10182,23,"42,26","971,98",11/12/2003,Shipped,Vintage Cars,S24_3969,USA
10193,22,"41,03","902,66",11/21/2003,Shipped,Vintage Cars,S24_3969,Australia
10204,39,"33,23","1295,97",12/2/2003,Shipped,Vintage Cars,S24_3969,USA
10214,44,"34,88","1534,72",1/26/2004,Shipped,Vintage Cars,S24_3969,Spain
10227,27,"43,9","1185,3",3/2/2004,Shipped,Vintage Cars,S24_3969,France
